event_number,result,oddF,oddX,oddL,betF,betX,betL,lossF,lossX,lossL,total,uf,ux,ul,pattern
304,X,1.89,3.61,4.10,1600,2900,3500,3000,0,14200,1520000,1,0,4,
303,F,1.81,3.79,4.23,9150,2400,2750,0,6650,11500,1515000,0,2,3,
302,F,1.82,3.78,4.07,2750,3050,4200,0,8400,7000,1510000,0,1,2,
301,X,1.82,3.57,4.44,2500,3300,3750,4550,0,16650,1505000,4,0,1,
300,L,1.82,3.61,4.33,4350,3750,4800,7900,13450,0,1500000,3,2,0,
299,L,1.82,3.83,4.09,9050,2400,2950,16450,9150,0,1495000,2,1,0,
298,X,1.81,3.55,4.37,1250,2900,3100,2250,0,13500,1490000,1,0,2,
297,F,1.81,3.59,4.42,3400,3500,4250,0,9050,8700,1485000,0,5,1,
296,L,1.81,3.45,4.37,5150,4150,5000,9300,14200,0,1480000,1,4,0,
295,F,1.80,3.38,4.99,6200,4850,5100,0,11500,15250,1475000,0,3,4,
294,F,1.90,3.55,4.13,7800,4900,7100,0,12400,19250,1470000,0,2,3,
293,F,1.94,3.33,4.26,8600,5650,7400,0,13150,21400,1465000,0,1,2,
292,X,1.83,3.38,4.01,6900,4550,6150,12600,0,24550,1460000,2,0,1,
291,L,1.86,3.35,4.18,7000,4850,6150,13000,16150,0,1455000,1,3,0,
290,F,1.88,3.38,4.38,7700,5200,6550,0,12300,18550,1450000,0,2,4,
289,F,1.94,3.32,4.14,8750,5650,7550,0,13050,21250,1445000,0,1,3,
288,X,1.85,3.33,4.40,6450,4800,5650,11900,0,24850,1440000,4,0,2,
287,X,1.88,3.31,4.54,4750,4400,4750,8900,0,21400,1435000,3,0,1,
286,L,1.86,3.34,4.03,9200,2900,2950,17100,9600,0,1430000,2,1,0,
285,X,1.81,3.32,4.45,1400,3150,2950,2500,0,13100,1425000,1,0,6,
284,F,1.85,3.77,4.02,3400,3200,4650,0,8850,8550,1420000,0,2,5,
283,F,1.89,3.45,4.16,5250,4200,5450,0,10200,12550,1415000,0,1,4,
282,X,1.83,3.58,4.06,9050,2500,2650,16550,0,10750,1410000,1,0,3,
281,F,1.81,3.36,4.35,2800,3500,3750,0,8250,6200,1405000,0,9,2,
280,F,1.85,3.45,4.55,4300,4050,4600,0,9850,10850,1400000,0,8,1,
279,L,1.82,3.83,4.16,9150,2500,3050,16650,9450,0,1395000,1,7,0,
278,F,1.89,3.59,4.01,8350,2400,2600,0,6200,10300,1390000,0,6,3,
277,F,1.82,3.47,4.34,2400,3300,3650,0,8100,5800,1385000,0,5,2,
276,F,1.88,3.30,4.17,9300,3150,3150,0,7150,13100,1380000,0,4,1,
275,L,1.81,3.56,4.24,2950,3350,4000,5300,11800,0,1375000,1,3,0,
274,F,1.83,3.33,4.44,5000,4300,4850,0,9950,11400,1370000,0,2,1,
273,L,1.84,3.68,4.09,9150,2650,3200,16800,9700,0,1365000,2,1,0,
272,X,1.80,3.31,4.82,1600,3350,2900,2850,0,13950,1360000,1,0,2,
271,F,1.85,3.46,4.03,9150,2750,3000,0,6750,11950,1355000,0,4,1,
270,L,1.85,3.33,4.56,2250,3500,3400,4150,11550,0,1350000,1,3,0,
269,F,1.90,3.35,4.31,4350,4150,4750,0,9650,10450,1345000,0,2,1,
268,L,1.83,3.82,4.10,5850,3850,6000,10700,14650,0,1340000,3,1,0,
267,X,1.89,3.41,4.23,8900,2900,2950,16800,0,12450,1335000,2,0,1,
266,L,1.89,3.33,4.09,2650,3450,3900,5000,11450,0,1330000,1,8,0,
265,F,1.95,3.40,4.07,4300,4000,5050,0,9500,10450,1325000,0,7,1,
264,L,1.83,3.34,4.25,9050,2500,2150,16550,8350,0,1320000,1,6,0,
263,F,1.91,3.30,4.03,8100,2350,1850,0,5300,7450,1315000,0,5,3,
262,F,1.81,3.76,4.07,1250,2650,3350,0,7300,3600,1310000,0,4,2,
261,F,1.83,3.37,4.68,3400,3850,3950,0,9100,8450,1305000,0,3,1,
260,L,1.80,3.65,4.24,5250,3900,5300,9450,14150,0,1300000,4,2,0,
259,L,1.86,3.62,4.13,6400,4300,6200,11900,15500,0,1295000,3,1,0,
258,X,1.86,3.72,4.09,4750,3700,5350,8800,0,21750,1290000,2,0,5,
257,X,1.93,3.43,4.15,8200,2600,2550,15800,0,10550,1285000,1,0,4,
256,F,1.88,3.54,4.03,2600,3200,4050,0,8100,6200,1280000,0,4,3,
255,F,1.84,3.49,4.14,9450,2900,3200,0,7150,13100,1275000,0,3,2,
254,F,1.90,3.33,4.25,3450,3800,4300,0,8850,8200,1270000,0,2,1,
253,L,1.82,3.37,4.23,4950,4100,4950,9000,13750,0,1265000,3,1,0,
252,X,1.80,3.45,4.56,3700,3800,4150,6650,0,18850,1260000,2,0,1,
251,L,1.87,3.48,4.07,8450,2350,2200,15800,8100,0,1255000,1,3,0,
250,F,1.92,3.36,4.28,1950,3300,3450,0,7750,4750,1250000,0,2,3,
249,F,1.81,3.54,4.45,4000,3750,4450,0,9400,9650,1245000,0,1,2,
248,X,1.80,3.48,4.39,3500,3600,4200,6300,0,18300,1240000,3,0,1,
247,L,1.84,3.57,4.26,4900,3950,5150,9000,14000,0,1235000,2,4,0,
246,L,1.84,3.66,4.26,9200,2700,3050,16900,9800,0,1230000,1,3,0,
245,F,1.91,3.44,4.19,8450,2650,2550,0,6350,10550,1225000,0,2,6,
244,F,1.84,3.44,4.61,2350,3450,3500,0,8300,6050,1220000,0,1,5,
243,X,1.85,3.69,4.11,2450,3050,4000,4500,0,16350,1215000,2,0,4,
242,X,1.80,3.42,4.31,2600,3350,3700,4650,0,15850,1210000,1,0,3,
241,F,1.83,3.53,4.22,4550,3850,4900,0,9650,10600,1205000,0,1,2,
240,X,1.82,3.38,4.58,9100,2450,1950,16550,0,8800,1200000,2,0,1,
239,L,1.81,3.44,4.40,1300,3000,3050,2350,10300,0,1195000,1,4,0,
238,F,1.83,3.45,4.10,9300,2700,2750,0,6500,11150,1190000,0,3,4,
237,F,1.85,3.41,4.36,2750,3500,3800,0,8350,6550,1185000,0,2,3,
236,F,1.82,3.40,4.32,5000,4150,4950,0,9850,11250,1180000,0,1,2,
235,X,1.82,3.69,4.22,3750,3450,4600,6800,0,19350,1175000,4,0,1,
234,L,1.83,3.40,4.50,5150,4300,4950,9400,14550,0,1170000,3,1,0,
233,X,1.87,3.39,4.21,8900,2700,2600,16600,0,10850,1165000,2,0,1,
232,L,1.91,3.41,4.15,2000,3200,3600,3800,10900,0,1160000,1,8,0,
231,F,1.89,3.34,4.47,3900,4050,4400,0,9400,9600,1155000,0,7,1,
230,L,1.91,3.57,4.04,8250,2500,2650,15750,8850,0,1150000,1,6,0,
229,F,1.83,3.57,4.08,2700,3200,4000,0,8150,6200,1145000,0,5,2,
228,F,1.80,3.84,4.03,4450,3400,5150,0,9600,10750,1140000,0,4,1,
227,L,1.94,3.38,4.11,8250,2750,2700,16000,9200,0,1135000,1,3,0,
226,F,1.84,3.65,4.14,2600,3150,4000,0,8250,6500,1130000,0,2,14,
225,F,1.85,3.45,4.26,4650,4000,4950,0,9750,11000,1125000,0,1,13,
224,X,1.87,3.43,4.39,3650,3800,4350,6800,0,19000,1120000,1,0,12,
223,F,1.81,3.39,4.55,5700,4500,5100,0,10650,13200,1115000,0,1,11,
222,X,1.81,3.47,4.10,4700,3850,4950,8500,0,20250,1110000,2,0,10,
221,X,1.93,3.44,4.07,9400,2050,1650,18100,0,6650,1105000,1,0,9,
220,F,1.81,3.32,4.98,10500,2200,1300,0,5000,5000,1100000,0,5,8,
219,F,1.83,3.32,4.49,1450,3200,3000,0,7350,3450,1095000,0,4,7,
218,F,1.93,3.31,4.08,8450,2850,2800,0,6500,11300,1090000,0,3,6,
217,F,1.81,3.33,4.90,9400,2600,1850,0,5950,9050,1085000,0,2,5,
216,F,1.84,3.66,4.03,2150,3000,3800,0,7850,5300,1080000,0,1,4,
215,X,1.82,3.51,4.14,2300,3150,3700,4150,0,15200,1075000,1,0,3,
214,F,1.83,3.61,4.16,4100,3600,4800,0,9350,9950,1070000,0,1,2,
213,X,1.84,3.36,4.31,3550,3750,4200,6500,0,18000,1065000,3,0,1,
212,L,1.95,3.44,4.03,4550,4000,5300,8850,13750,0,1060000,2,11,0,
211,L,1.82,3.63,4.42,10350,1950,1500,18800,6950,0,1055000,1,10,0,
210,F,1.86,3.74,4.04,8550,2350,2650,0,6350,10700,1050000,0,9,4,
209,F,1.81,3.72,4.12,2450,3000,3950,0,8150,6250,1045000,0,8,3,
208,F,1.81,3.39,4.16,5000,4050,5000,0,9650,10800,1040000,0,7,2,
207,F,1.84,3.77,4.03,6050,3900,6150,0,10800,14650,1035000,0,6,1,
206,L,1.83,3.32,4.39,7050,4950,5900,12900,16400,0,1030000,2,5,0,
205,L,1.92,3.31,4.20,7450,5200,6650,14300,17150,0,1025000,1,4,0,
204,F,1.86,3.31,4.13,9200,5550,7350,0,12750,20350,1020000,0,3,1,
203,L,1.86,3.59,4.00,9450,5100,8000,17550,18200,0,1015000,1,2,0,
202,F,1.86,3.33,4.08,10600,5900,8200,0,13650,23350,1010000,0,1,5,
201,X,1.87,3.59,4.08,6750,4400,6450,12600,0,26200,1005000,1,0,4,
200,F,1.88,3.55,4.21,7650,4850,6850,0,12300,18800,1000000,0,2,3,
199,F,1.85,3.40,4.31,9150,5500,7250,0,13100,21150,995000,0,1,2,
