event_number,result,oddF,oddX,oddL,betF,betX,betL,lossF,lossX,lossL,total,uf,ux,ul,pattern
312,F,1.83,3.63,4.11,8700,2200,2200,0,5750,8950,1560000,0,3,5,
311,F,1.81,3.38,4.26,2200,3250,3500,0,7700,4800,1555000,0,2,4,
310,F,1.84,3.34,4.36,9500,2950,2800,0,6900,12100,1550000,0,1,3,
309,X,1.91,3.35,4.39,1400,3150,3100,2650,0,13550,1545000,1,0,2,
308,F,1.84,3.32,4.10,4200,3900,4600,0,9000,8850,1540000,0,3,1,
307,L,1.82,3.32,4.03,5250,4150,5150,9550,13700,0,1535000,1,2,0,
306,F,1.87,3.67,4.04,5900,4050,6050,0,10750,14400,1530000,0,1,6,
305,X,1.87,3.59,4.13,8900,2700,3050,16600,0,12500,1525000,2,0,5,
304,X,1.91,3.32,4.33,1500,3200,3150,2850,0,13550,1520000,1,0,4,
303,F,1.86,3.62,4.11,3550,3450,4600,0,8950,8800,1515000,0,2,3,
302,F,1.86,3.71,4.07,5200,3800,5650,0,10250,12900,1510000,0,1,2,
301,X,1.80,3.63,4.54,9400,2500,2350,16900,0,10600,1505000,4,0,1,
300,L,1.86,3.36,4.31,2000,3300,3400,3700,11000,0,1500000,3,2,0,
299,L,1.88,3.32,4.26,3450,3800,4200,6450,12500,0,1495000,2,1,0,
298,X,1.87,3.50,4.21,2850,3400,4050,5300,0,16950,1490000,1,0,2,
297,F,1.90,3.41,4.22,4750,4150,5100,0,9900,11450,1485000,0,5,1,
296,L,1.81,3.48,4.23,9450,2650,2650,17100,9150,0,1480000,1,4,0,
295,F,1.80,3.54,4.02,9150,2300,2300,0,5800,9100,1475000,0,3,4,
294,F,1.81,3.39,4.10,2350,3250,3650,0,7700,4900,1470000,0,2,3,
293,F,1.80,3.57,4.32,4000,3650,4550,0,9350,9600,1465000,0,1,2,
292,X,1.82,3.33,4.85,3400,3950,3800,6150,0,18250,1460000,2,0,1,
291,L,1.80,3.49,4.48,8950,2150,1650,16100,7450,0,1455000,1,3,0,
290,F,1.85,3.34,4.59,1450,3200,3000,0,7400,3600,1450000,0,2,4,
289,F,1.91,3.34,4.26,3700,3900,4450,0,9100,8900,1445000,0,1,3,
288,X,1.80,3.40,4.66,3200,3700,3850,5750,0,17800,1440000,4,0,2,
287,X,1.81,3.41,4.22,3250,3550,4050,5850,0,16950,1435000,3,0,1,
286,L,1.86,3.33,4.61,4100,4150,4350,7600,13750,0,1430000,2,1,0,
285,X,1.87,3.46,4.04,8550,2400,2300,15950,0,9250,1425000,1,0,6,
284,F,1.82,3.50,4.28,2100,3150,3550,0,7800,5050,1420000,0,2,5,
283,F,1.83,3.37,4.78,3900,4050,4150,0,9550,9750,1415000,0,1,4,
